0000f	19:15	R/W	ptlut_db_inp_del[51]	4:0	x-x	x-x
0000f	24:20	R/W	ptlut_db_inp_del[52]	4:0	x-x	x-x
0000f	29:25	R/W	ptlut_db_inp_del[53]	4:0	x-x	x-x
0000f	34:30	R/W	ptlut_db_inp_del[54]	4:0	x-x	x-x
0000f	39:35	R/W	ptlut_db_inp_del[55]	4:0	x-x	x-x
0000f	44:40	R/W	ptlut_db_inp_del[56]	4:0	x-x	x-x
0000f	49:45	R/W	ptlut_db_inp_del[57]	4:0	x-x	x-x
0000f	54:50	R/W	ptlut_db_inp_del[58]	4:0	x-x	x-x
0000f	59:55	R/W	ptlut_db_inp_del[59]	4:0	x-x	x-x
00010	4:0	R/W	ptlut_db_inp_del[60]	4:0	x-x	x-x
00010	9:5	R/W	ptlut_db_inp_del[61]	4:0	x-x	x-x
00010	14:10	R/W	ptlut_db_inp_del[62]	4:0	x-x	x-x
00010	19:15	R/W	ptlut_db_inp_del[63]	4:0	x-x	x-x
00010	24:20	R/W	ptlut_db_inp_del[64]	4:0	x-x	x-x
00010	29:25	R/W	ptlut_db_inp_del[65]	4:0	x-x	x-x
00010	34:30	R/W	ptlut_db_inp_del[66]	4:0	x-x	x-x
00010	39:35	R/W	ptlut_db_inp_del[67]	4:0	x-x	x-x
00010	44:40	R/W	ptlut_db_inp_del[68]	4:0	x-x	x-x
00010	49:45	R/W	ptlut_db_inp_del[69]	4:0	x-x	x-x
00010	54:50	R/W	ptlut_db_inp_del[70]	4:0	x-x	x-x
00010	59:55	R/W	ptlut_db_inp_del[71]	4:0	x-x	x-x
00011	4:0	R/W	ptlut_db_out_del[0]	4:0	x-x	x-x
00011	9:5	R/W	ptlut_db_out_del[1]	4:0	x-x	x-x
00011	14:10	R/W	ptlut_db_out_del[2]	4:0	x-x	x-x
00011	19:15	R/W	ptlut_db_out_del[3]	4:0	x-x	x-x
00011	24:20	R/W	ptlut_db_out_del[4]	4:0	x-x	x-x
